userName,score,at,content
Pe***********le,1,2024-03-17 11:30:31,"Aplikasi kopok, udah regristasi 20 kali diulang""kok ya regristasi trs , bikin aplikasi yang jelas sedikit bikin orang emosi , babi"
Pe***********le,5,2025-10-05 10:08:05,keren is the best
Pe***********le,1,2025-04-30 01:21:46,Aplikasi paling buruk mau masukin kode otp tapi untuk Indonesia tidak ada
Pe***********le,1,2024-05-24 13:34:13,susa bngt buat tf tf udh gitu keluar sendiri mulu ngirim kode otp ulng mulu🙂
Pe***********le,1,2024-05-07 17:34:17,"Aplikasi aneh udah di hubungi semua call center nya dari premium dan halo bca bukan di reset nya aplikasi malah gak ada solusi nua malah sama seperti biasa nya udah di bikin pulsa habis buat telpon premium dan sms nya, sama sekali gak jalan solusi nya aneh ☹️☹️"
Pe***********le,1,2025-02-13 13:16:36,Aplikasi TIDAK JELASSSSS !!! Pas daftar disuruh berulang-ulang daftar padahal sdh veriifikasi email 🤦🏻‍♂️
Pe***********le,1,2025-07-12 11:34:07,"aplikasi busuk mau ngapa² in selalu oops terjadi kesalahan selalu begitu ,baru juga ngajuin buka rekening tadi pagi udah bgini aja Alhamdulillah emosi tak uninstall. ga jelas apk nya buat yg lain jangan mau download load my BCA ini"
Pe***********le,1,2025-02-27 16:23:14,apk nya kebanyakan update
Pe***********le,5,2023-09-11 06:49:46,Sangat membantu u masalah transfer dn terima keuangan pribadi
Pe***********le,1,2024-12-02 08:36:15,Awal2 bagus skrg lelet benar laoding lama.hapus aja dah app kel gini
Pe***********le,5,2024-09-28 13:44:42,Keren bank terbaik di dunia
Pe***********le,1,2023-12-02 06:01:49,Susah login
Pe***********le,5,2023-06-09 13:03:02,Aplikasi yg sangat termudah dipahami.cuman saran saya inpo biaya admin bulannya diinpokan dong. Terimakasih
Pe***********le,1,2024-07-15 23:52:22,Perbaiki lagi lah masa saya login ulang dari kemarin ngulang terus masukin bca id sama password lalu verifikasi data nasabah ulang lagi
Pe***********le,4,2025-04-03 13:18:36,kenapa mau masuk aplikasi harus login dulu jadi ribet apalagi sudah usia lanjut kadang password lupa
Pe***********le,5,2022-03-07 21:29:06,"Tks MyBca, sistem keamanannya oke bangettt.... Bisa mendeteksi perpindahan HP, tinggal verifikasi doang lwt HaloBCA 😍🥰"
Pe***********le,1,2024-09-07 04:27:26,"Masa saya transfer Dari Mandiri Ke BCA,Saldo Sudah Berkurang,Pas Saya Chek Di Aplikasi My BCA ternyata Saldo Belum Masuk..."
Pe***********le,5,2023-10-11 10:10:27,Min saya daftar paylater ko belum di proses ya
Pe***********le,5,2025-05-25 07:28:55,mantap
Pe***********le,5,2024-09-06 03:44:41,very good.
Pe***********le,1,2025-01-21 05:57:38,gajelas pendang pending
Pe***********le,5,2023-12-26 15:28:30,"Pelayanan terbaik dan transaksi yg menyenangkan dan mudah selama pakai my BCA, Trimakasih BCA.🙏👍👍"
Pe***********le,3,2025-12-20 16:12:08,"fitur otp nya yg butuh pulsa nyusahin, saya beli pulsa berkali kali baru bisa"
Pe***********le,5,2023-12-19 05:11:25,Memudahkan semuanya
Pe***********le,1,2024-12-24 10:33:40,banyak update update mulu
Pe***********le,5,2024-10-09 21:36:06,"Perdana pake Bca, dan itu mengesankan"
Pe***********le,2,2023-11-15 00:44:11,tidak ada riwayat transaksi masuk
Pe***********le,5,2023-05-30 05:20:26,Top up flazz bisa pake mybca ini?
Pe***********le,2,2025-07-17 09:37:48,"setor tunai tapi notif tidak ada,di riwayat tidak muncul,padahal sinyal nya bagus,jadi panik sendiri dan nambah kerjaan,melelahkan sekali harus cek sana sini,harus konfirmasi finance kantor,konfirmasi cs,lelahhhhhhhhhhhhhhh"
Pe***********le,1,2025-11-09 11:23:53,"Masa hampir tiap hari data tidak sesuai dan harus login ulang dengan otp, habisin pulsa aja kode otp. tolong di benahin lagi aplikasi ny,"
Pe***********le,4,2023-12-19 01:26:17,Tolong tambhkan fitur bayar listrik dong kak
Pe***********le,1,2025-11-21 21:12:46,aplikasi nya kebanyakan Uptude kecewa berat kalau update mulu
Pe***********le,2,2025-06-25 02:54:06,"saya baru ingin membuka akun rekening, tapi pas sampai tahan masukkan data pemilik manfaat, tidak bisa klik ""lanjut"" lagi :'( karena suruh baca bagian pernyataan nasabah dulu, tapi udah baca dan nunggu lama, tombol ""setuju"" nya ga muncul² jadi ga bisa lanjut tolong perbaiki"
Pe***********le,1,2024-06-05 02:20:34,"Updet mulu terlalu cepat updet nya, sedikit sedikit updet"
Pe***********le,5,2024-10-30 13:02:26,Good
Pe***********le,5,2024-02-05 01:32:15,Kok kmrn aku daftar gak bsa
Pe***********le,3,2024-03-30 04:28:53,"Ini apa sih kirim sms pake pulsa lho pas masuk verfikasi data diri terus gak jelas asli, tau gitu mending buka pake bca mobile"
Pe***********le,3,2025-05-30 14:55:41,kenapa setelah update terakhir malah jadi force close terus? tolong di perbaiki
Pe***********le,1,2023-10-13 05:20:24,Kecewa jangan download verifikasi udah 5x gagal terus malah habis pulsa sangat ribet coba kalo pakai otp ajah
Pe***********le,5,2025-09-24 11:49:16,sesuai harapan 😁😁😁😁
Pe***********le,1,2024-10-24 00:02:01,KAK INI KENAPA APLIKASINYA HABIS MASUKAN SANDI TIDAK BISA DIBUKAAA??? SAYA INI LAGI BUTUH MALAH APLIKASINYA EROR GINI
Pe***********le,5,2024-10-11 18:13:13,jadi lebi cashless asik ini apknya
Pe***********le,2,2025-07-18 08:09:36,bagus
Pe***********le,5,2024-06-17 23:00:36,Praktisss
Pe***********le,2,2025-05-30 14:42:51,"buka rekening nya mudah dan udh bagus sistem nya tapi knp pas saya setor awal 100k tapi yg jdi saldo cuma 50k dan pas cetak kartu di potong lgi 20k setelah 2 Minggu saya isi saldo lgi 50k tapi yg msuk cuma 30k dan di mutasi ngk ada pengeluaran lainnya...saya yg awalnya pengen nabung jdi kek takut karna potongan"" tersebut... tolong di perbaiki lagi ya sistem nya."
Pe***********le,5,2025-06-04 10:31:18,good
Pe***********le,1,2025-11-24 05:56:40,"Saya tidak bisa mengupdate mybca saya, dan sudah saya ulangi berkali kali"
Pe***********le,1,2025-08-22 18:22:25,lumayan tapi berat di hp rm3
Pe***********le,2,2023-09-13 15:10:10,Untuk sementara bintang 2 dlu soalnya pas udh masuk ke id BCA malah lama loading
Pe***********le,5,2024-08-14 12:59:53,Simple
Pe***********le,5,2021-06-03 07:26:42,Saran update: tambahkan fitur fingerscan login
Pe***********le,5,2024-09-03 19:23:16,JOKO FIRMANSAH
Pe***********le,5,2025-05-29 00:31:09,top
Pe***********le,1,2021-10-29 03:43:59,"Hapus aja apl ini dari apps store udh ngababisin pulsa tetap ga bisa buang"" waktu lgi"
Pe***********le,1,2025-11-07 01:59:58,sialan uda isi data semua tinggal oke dan simpan malah terjadi kesalahan gimana sih aplikasi nya nggk kyak dlu minta tlong dong d perbaiki lagi
Pe***********le,1,2025-05-26 08:01:46,"mau login tapi kode negara +62 indonesia tidak ada, setelah lihat komen ada yg kendalanya sama dan diarahkan tidak perlu tambah nomer jika pakai nomer indonesia. masalahnya di aplikasi sesudah login bca id langsung di lempar ke tambah nomer jadi tidak bisa memilih"
Pe***********le,1,2022-01-17 20:28:24,"Saya pusing dengan aplikasi ini... Mendingan dihapus saja.. Menyesatkan... Tiap mau buka harus SMS, yg ID salah.. Password salah... Berulang kali ganti password... Baru kemarin ganti password yg paling mudah di ingat, sudah salah lagi, 3 kali ID diblokir, bikin jengkel orang aja.."
Pe***********le,5,2024-10-29 09:52:23,Sangat puas gk ribet sangat mudah menyimpan uang dsni
Pe***********le,1,2025-08-11 07:36:23,kode otp lama dan setiap verifikasi wajah selalu gagal hingga ke blokir sampai sudah di perbaiki lagi tetap masih gagal verifikasi wajah
Pe***********le,5,2025-03-09 05:42:43,Ok
Pe***********le,5,2025-10-04 00:29:43,jl Raya Manukan Krajan blok 31 j no 5 Tandes Surabaya toko sumber rejeki
Pe***********le,5,2025-06-13 01:48:22,Awal buka rek BCA smg lancar
Pe***********le,1,2023-10-21 05:49:50,makin kesini makin gila biaya adminnya. 5k dan 14k tiap bulan. auto cabut mending sebelah
Pe***********le,1,2024-07-23 10:55:46,Ribet ga bisa di buat mudah
Pe***********le,5,2024-09-13 13:51:52,Mantab pelayanannya
Pe***********le,1,2024-04-23 02:42:07,Pulsa 50rb langsung ludes susah buat login berkali2
Pe***********le,2,2026-02-02 07:41:19,ga jelas ngirim OTP lama sampe suruh nunggu 30 menit
Pe***********le,1,2026-02-02 01:10:46,"Belum ada perubahan cara kirim OTP.Kenapa nasabah tidak diberi piliham cara kirim OTP.apakah melalui E-MAIL, SMS ATAU PESAN WA ?. OTP VIA SMS sudah nunggu 1 jam... e...malah OTP ga berlaku lagi....Gimana di developer Aplikasi. hubungi saya pagi jam 10.20 wib,siang jam 13.00 wib. Tetap bintang satu ya."
Pe***********le,1,2024-12-06 02:32:57,Sampah gk bisa masuk ribet
Pe***********le,2,2021-10-09 23:23:55,"Pantesan pulsa cepet ludes ternyata kalau mau tambah rekening atau lainnya harus pake pulsa. Masih mending pake BCA mobile yg g pake pulsa. Kalau terus-terusan gini mah males mau pakenya, mending pake BCA mobile aja. App sebelah aja nggak gini-gini amat dah."
Pe***********le,3,2025-04-21 14:42:55,"terlalu banyak bug, notifikasi berulang selalu muncul padahal sudah dibersihkan, selalu muncul notifikasi yang sama"
Pe***********le,5,2025-11-11 09:32:52,pelayanan baik
Pe***********le,5,2025-01-26 17:34:50,Mantap
Pe***********le,5,2025-10-05 04:12:47,is the best
Pe***********le,1,2024-12-29 16:09:26,Balikin saldo gw 1.250.000
Pe***********le,5,2026-01-25 11:50:33,Terimakasih Atas Konfirmasi dan Vertipikasinya
Pe***********le,5,2026-01-06 13:15:27,"😴😴😴😴😴 6jan2026- hi team support need help waktu masukin PIN agak lemot tidak seperti biasanya,setalah update terbaru apakah ada bugs di bagian tersebut kah? thanku"
Pe***********le,5,2025-10-10 02:14:10,mantap
Pe***********le,5,2025-09-25 00:07:06,terpercaya
Pe***********le,3,2021-07-30 00:21:11,"Masih bingung pakenya, kalau kita mau trf hr butuh token kah ? Dan tokennya sm or gak sm token int banking ya ?"
Pe***********le,4,2025-07-30 09:15:10,kebanyakan update
Pe***********le,1,2024-11-13 08:39:42,saldo nya sering kepotong padahal ga pernah beli apapun
Pe***********le,5,2025-01-18 14:04:01,Sangat mudah untuk tranper uang dan yng lain
Pe***********le,1,2025-07-19 10:01:26,Upgrade nya gagal terus padahal memori hp suport
Pe***********le,1,2025-03-17 13:04:54,"saya baru baru login dan berhasil masuk, namun setelah saya log out beberapa jam dan kemudian akan login kembali tiba tiba dapat notif ID anda terblokir. Ini gimana ya maksudnya padahal saya nggk ngapa-ngapain , tolong dibantu"
Pe***********le,1,2026-02-09 06:06:29,"tidak profesional, pada saat dihubungi selalu pertanyaan yang berulang, disuruh menunggu untuk pengecekan hampir setengah jam, ini tidak membantu sama sekali, bikin habis pulsa saja"
Pe***********le,1,2025-06-02 05:14:09,"makin ribet mau masuk akun gara gara ganti hp aja harus vc dulu sama petugas , mending kalo bisa langsung masuk , payah makin kesini makin payah...."
Pe***********le,1,2025-02-28 09:09:52,"Setelah di update makin lemot , mana update nya sering bgt lagi , terakhir ini jdi lemot parah , buka aplikasi lain kencang bgt pdahal"
Pe***********le,1,2024-02-18 13:00:26,Verifikasi berulang kali. SMS berulangkali pulsa terbuang sia-sia. link email gagal masuk terus
Pe***********le,5,2025-05-30 05:24:38,siiiiiiiip
Pe***********le,5,2023-12-19 08:41:53,Tambahkan transaksi lain pada umumnya
Pe***********le,1,2021-09-07 12:19:56,"Ga Jelas, Baru tadi siang aktivasinya masa sekarang keblokir"
Pe***********le,1,2024-03-22 08:26:58,"Mau log in aj susah bnget, sms verifikasi terus munculnya, log in lgi seperti itu lgi.. hadeww.. mau cepet jadi ribet"
Pe***********le,1,2024-10-16 06:17:31,update terusss
Pe***********le,3,2023-02-21 12:16:37,Tidak ada menu untuk bayar kartu kredit
Pe***********le,1,2025-11-04 09:59:23,"sekarang kalau mau login harus masukin nomor hp, tapi kode negara indonesia nya ga ada, gimana mau login?"
Pe***********le,5,2025-06-03 15:33:35,"CS nya payahh, lagi vidiocall tau² di putus. pas call lagi malah sedang melayani orang lain terus."
Pe***********le,5,2021-06-22 14:28:11,GOOD
Pe***********le,2,2022-06-07 08:51:41,Cs nya sama konfrim ngg ramah bgt👎
Pe***********le,5,2024-08-16 18:07:00,good
Pe***********le,5,2024-07-27 20:25:31,Akun saya ke blockir gimana ni gara2 salah password
Pe***********le,3,2025-10-13 20:08:56,"tolong lah mybca jgn suka tiba-tiba apk nya gk bisa di buka, saya susah loh mau transaksi 🙏"
Pe***********le,1,2025-07-01 13:50:11,"ini gimana sihh, saya udah baca komentar menganai login yang tidak bisa dan dianjurkan untuk ke Chat Whatsapp halobca, tapi tidak begitu membantu. dari pagi sampek malem mau login ga bisa-bisa solusinya malah harus ke kantor cabang, sedangkan dari rumah ke cabang terdekat butuh waktu 1jam, terus apa gunanya mbangking ini kalo eror mulu, padahal cuman mau login aja seruwet ini"
Pe***********le,5,2022-02-11 04:02:43,Ok
Pe***********le,4,2022-02-05 02:44:01,Apa kelebihan Mybca dibanding mbca?
Pe***********le,1,2023-10-07 11:01:46,Mulai sekarang TGL 07-10-2023 aplikasi ini saya HAPUS.. karena aplikasi ini sangat buruk.. Terima kasih.
Pe***********le,4,2026-01-13 01:51:04,"saat pembayaran notifnya ""Oops"" mulu"
Pe***********le,1,2025-08-16 03:07:26,Nasabah prioritas sperti nikita mirzani aja data nya di obrak abrik gmn kita yg nasabah biasa. Ngeri bos
Pe***********le,1,2024-02-17 06:10:53,Lama lama mybca lelet susah banget digunan terus loading dan keluar keluar
Pe***********le,1,2025-11-05 08:36:25,"sejak update sering banget Logout,, login masuk musti masukin ID dan Otp lagi!!! sehari ini sudah habis pulsa 15k hanya karena BUG aplikasi trus Logout sendiri.. payah buang2 duit cuma mau Login saja!!! itu baru 1 hari kalau setiap hari kaya gini merugikan konsumen!!!"
Pe***********le,5,2025-09-24 22:37:26,Sangat bagus
Pe***********le,1,2023-10-10 08:48:55,"Udah verifikasi wajah beberapa kali, selalu gagal. Gak jelas... Buruk sekali, capek ngulang dari awal verifikasi KTP."
Pe***********le,2,2024-10-21 23:21:13,Stelah update malah mental Pas login ah elah mana duit di potongin mulai 50rb eh dipotong lagi 14rb
Pe***********le,3,2025-07-09 21:30:51,perasaan tiap per 2-3 minggu sekali update mulu.. ganggu banget apa-apa update terus
Pe***********le,5,2025-01-02 18:48:05,Paylatter ny tidak bisa di buka atau eror sistem
Pe***********le,3,2024-10-20 17:31:11,gila yee baru tanggal 18oktber 2024 perbarui tanggal oktober 2024 update lagi ekekeke
Pe***********le,1,2025-09-07 10:13:40,my bca tiba-tiba di blokir padahal baru saja melakukan transaksi. tapi tidak dibuka lagi . udah di masukin id nya kata nya id anda terblokir. ga jelas bgt. aneh salah password tidak . mengecewakan. udh menghubungi layanan halo bca tp tetap saja tidak bisa .
Pe***********le,5,2025-07-19 12:36:22,mantap
Pe***********le,5,2024-09-02 05:52:17,Ok
Pe***********le,1,2025-03-03 05:56:06,"Udah 2x top up virtual account dana , keterangan gagal dan saldo terpotong, sangat2 buruk BCA skrng ini ,,, ADM doang mahal"
Pe***********le,4,2024-03-30 06:19:02,Sudah terselesaikan
Pe***********le,5,2025-06-03 17:15:14,luwar biyasa
Pe***********le,5,2025-03-24 06:26:17,"so far salah satu apps yang bagus, selain userfrienly, UI nya juga simple dan mudah digunakan, pelayanan cs online via livechat juga gercep, kalo lupa pass tinggal tlp free (udah sering kejadian di aku lupa pass ,wkwkwkwk) LOVE SEKEBOONN o ya, paling banner2 promo yang udah lewat bisa ditake down biar org ga salah kaprahh, mungkin bisa di ganti promo2 merchant dll (cuma saran)"
Pe***********le,3,2024-04-23 12:21:36,"19 April 2024 cb aktifin Paylater dan di Setujui ,, tapi setelah Login dan coba klik di menu Paylater slalu muncul pesan : Oops..Terjadi kesalahan,silahkan coba lagi. Datang ke BCA terdekat jg TETAP,,cb hubungi HaloBCA jg TETAP,, semua mengindikasikan soal Sinyal ... pdhl saya Login pakai Data Seluler Telkomsel dan dpt sinyal 4G ... ini Aplikasi nya yg Error atau Gimana sih ? Ini Tgl 23 April 2024 jg blm kelar ,sdh restart Hp berulang kali jg ..."
Pe***********le,5,2022-04-06 17:10:52,Mantap bca.i like this
Pe***********le,2,2025-11-19 10:02:02,qris suka gagal transfer juga gagal selalu gak bisa berhasil harus berkali2 cukup memakan waktu
Pe***********le,5,2024-03-31 12:37:29,Lebih peraktis dan mudah
Pe***********le,1,2024-03-12 08:06:23,"Susah loginnya, harus kirim SMS terus sampai habis nih pulsa 🙄"
Pe***********le,5,2025-04-08 11:07:40,Bgus
Pe***********le,2,2024-08-16 02:04:29,Marhaendrasumapriatna mybanking Rupiah
Pe***********le,5,2021-07-30 04:40:01,Mantab BCA
Pe***********le,5,2024-10-16 12:24:59,bagus snggt membantu
Pe***********le,1,2024-02-25 09:04:15,Registrasi ribet kali
Pe***********le,5,2022-12-30 18:21:42,Goodservice
Pe***********le,1,2025-09-09 18:18:08,setelah melakukan stor tunai sering tidak mendapatkan notifikasi/riwayat transaksi
Pe***********le,3,2022-09-16 05:58:14,e statement saya tidak keluar dibulan juni juli dan agustus
Pe***********le,5,2026-01-28 08:44:55,mantap
Pe***********le,1,2024-12-31 06:24:29,"Burik, mau login aja lama banget"
Pe***********le,5,2024-09-20 15:38:55,👍
Pe***********le,5,2025-10-26 08:19:15,bisa melakukan reksadana
Pe***********le,5,2024-05-07 18:54:43,"Aplikasinya bagus dan mempermudah untuk transaksi dan transfer, pokoknya mantap deh aplikasinya"
Pe***********le,5,2025-02-19 13:51:47,Bagus dan sangat praktis
Pe***********le,5,2023-11-11 10:14:17,Memuaskan
Pe***********le,5,2024-04-10 11:34:36,"Semakin di update, semakin lancar dan bagus"
Pe***********le,1,2024-02-22 12:35:08,Tidak bisa verifikasi wajah dan memakan banyak pulsa untuk memverifikasi data
Pe***********le,5,2026-02-26 11:53:03,Baru download jdi ga tau mau tulis apa soalnya belum makek apk nya
Pe***********le,5,2025-08-24 07:43:51,mantap
Pe***********le,1,2023-10-18 03:45:56,Saya sudah kirim SMS buat login sampai 15X habis pulsa 15Rb tapi tetep tidak bisa masuk
Pe***********le,5,2025-12-24 13:09:31,ok terimakasih dengan adanya myBCA rekening yg dulu saya keblokir kebuka lagi.
Pe***********le,1,2024-06-20 03:18:49,"Aplikasi gj password bener , tpi salah mulu"
Pe***********le,1,2024-11-22 03:31:45,Update yg tiada henti. Bosan setiap buka minta update
Pe***********le,5,2025-06-29 07:11:16,Baguss
Pe***********le,1,2025-08-15 11:21:31,ngeri ngeri data di buka buka
Pe***********le,5,2025-10-20 06:10:29,sangat terbantukan
Pe***********le,1,2024-08-20 11:30:08,"Malu bgt anj,lagi ngantri mau bayar pake qris malah update.sering bgt ni aplikasi update."
Pe***********le,5,2025-01-13 04:46:16,Alhamdulillah sudah bisa login ke perangkat baru
Pe***********le,5,2023-08-09 11:26:43,THANK U ALL🌈🌈🌈🌈♥️🇲🇨🇲🇨🇲🇨🇲🇨
Pe***********le,5,2024-04-07 15:58:28,yang kasih bintang jelek cuman gk bisa aplikasi nya aja
